fsq_id,name,popularity,rating,latitude,longitude,price,station
53f72f4f498e240441adcfc5,L'Oiseau Blanc,0.9944315314205752,9.4,48.870898,2.293391,3.0,Grande Armée - Brunel
4c40a4fbe26920a13c385de7,Lenôtre,0.9894474244850148,9.0,48.871192,2.288577,0.0,Grande Armée - Brunel
52cd4623498e7cfc3bc364c7,Show Devant,0.973926464769282,8.0,48.792618,2.363186,3.0,Génie - Mozart
4cbabc6d035d236aea30dc4e,Caquelin Dominique,0.9628183526242554,8.0,48.794815,2.366234,1.0,Génie - Mozart
4c5a71f16407d13aa4b7b428,Tang Frères,0.9969471689905742,7.1,48.803129,2.377629,0.0,Génie - Mozart
4c08c862f23f9521f5809628,Monoprix,0.9922067644446076,5.9,48.793613,2.366194,0.0,Génie - Mozart
4e55080c22710ebb5a915622,Carrefour Market,0.9515032244708644,5.6,48.8001,2.379574,0.0,Génie - Mozart
57a3934e498e77252f2a3b93,Freemoney-Fashion,0.3307486904272129,0.0,48.793864,2.375022,0.0,Génie - Mozart
b483d221ca76465fab0d05d3,Décoration Services Travaux Calota,0.8550809327774473,0.0,48.79312,2.378179,0.0,Génie - Mozart
4da02cf7bcc4a0939e440ac9,Franprix,0.4579351332370752,0.0,48.795413,2.367542,0.0,Génie - Mozart
67cea1fc3b634b1c0dff8d8c,Commune de Vitry sur Seine Ecole Maternelle Pub Malassis-Gluck,0.3762240804165476,0.0,48.79893,2.374913,0.0,Génie - Mozart
c60b1d12e4bc4dd4e8411b2f,Etablissement Français du Sang,0.7562583035693229,0.0,48.796747,2.361477,0.0,Génie - Mozart
4b82c9adf964a520f7e430e3,Place des Vosges,0.9993501269610836,9.5,48.854828,2.367452,0.0,Froment - Bréguet
5023fdf4e4b0b3d65ba53fa9,Amorino,0.9880428601750988,9.1,48.856288,2.364467,1.0,Froment - Bréguet
5581ba79498e2d654886dbad,Ober Mamma,0.9941170767243256,9.1,48.864421,2.370176,2.0,Froment - Bréguet
4c4dbdf29efabe9af5840169,French Trotters,0.9695240990217838,9.1,48.861618,2.364174,0.0,Froment - Bréguet
509ceef329a664775e200554,La Moustache Blanche,0.3069235062746814,9.1,48.8545,2.367425,0.0,Froment - Bréguet
50543808c84c7e50721da3a6,Chez Aline,0.9646605330531192,9.1,48.857126,2.378479,1.0,Froment - Bréguet
583491ed6c682b6191d2a6ae,L' Avant-Comptoir du Marché,0.994200931309992,9.1,48.851734,2.335472,0.0,Notre-Dame-des-Champs - Stanislas
4adcda1ef964a520353921e3,Muji,0.9877912964180988,9.0,48.851413,2.335621,0.0,Notre-Dame-des-Champs - Stanislas
4b883a55f964a520e2e831e3,Le Grand Venise,0.9920128507152534,9.0,48.838282,2.294468,2.0,Morillons - Dantzig
56a761b3498ec81a0c540d0c,Le Coin d'Alexandre,0.974723083333115,8.9,48.832452,2.293263,3.0,Morillons - Dantzig
4c6a716dc946e21e0aa3ec8e,The Counter Rugby Bar (Le Comptoir),0.9452219919132734,8.8,48.835769,2.293033,1.0,Morillons - Dantzig
4bd88a0f11dcc9284ac7f633,Afaria,0.949833994124938,8.8,48.835984,2.291615,0.0,Morillons - Dantzig
4bbf8b402a89ef3b061bef88,Songsan,0.9590003485206215,8.7,48.836735,2.299294,2.0,Morillons - Dantzig
4b505eb8f964a5208a2127e3,Alkaram,0.9698962037456796,8.6,48.838447,2.297148,0.0,Morillons - Dantzig
